subclasse,secao,divisao,periodo_num,treated_cbo_families,control_cbo_families,has_treated_control_coexistence
2229302,C,22,202204,28,73,true
2229302,C,22,202205,28,69,true
2229302,C,22,202206,28,73,true
2229302,C,22,202207,27,76,true
2229302,C,22,202208,25,77,true
2229302,C,22,202209,27,71,true
2229302,C,22,202210,23,70,true
2229302,C,22,202211,24,69,true
2229302,C,22,202212,22,59,true
2229302,C,22,202301,32,75,true
2229302,C,22,202302,26,75,true
2229302,C,22,202303,28,70,true
2229302,C,22,202304,26,81,true
2229302,C,22,202305,30,82,true
2229302,C,22,202306,28,76,true
2229302,C,22,202307,24,76,true
2229302,C,22,202308,29,81,true
2229302,C,22,202309,25,70,true
2229302,C,22,202310,25,74,true
2229302,C,22,202311,25,74,true
2229302,C,22,202312,26,62,true
2229302,C,22,202401,32,71,true
2229302,C,22,202402,32,80,true
2229302,C,22,202403,32,69,true
2229302,C,22,202404,27,78,true
2229302,C,22,202405,31,77,true
2229302,C,22,202406,27,79,true
2229302,C,22,202407,25,72,true
2229302,C,22,202408,25,78,true
2229302,C,22,202409,27,76,true
2229302,C,22,202410,27,78,true
2229302,C,22,202411,28,71,true
2229302,C,22,202412,25,63,true
2229302,C,22,202501,27,81,true
2229302,C,22,202502,30,83,true
2229302,C,22,202503,32,81,true
2229302,C,22,202504,30,72,true
2229302,C,22,202505,26,75,true
2229302,C,22,202506,23,77,true
2229302,C,22,202507,28,87,true
2229302,C,22,202508,36,80,true
2229302,C,22,202509,26,75,true
2229302,C,22,202510,32,77,true
2229302,C,22,202511,26,72,true
2229302,C,22,202512,28,67,true
2229302,C,22,202601,29,75,true
2229302,C,22,202602,27,73,true
2229302,C,22,202603,31,79,true
2229302,C,22,202604,29,82,true
2229302,C,22,202605,30,79,true
2229303,C,22,202101,27,59,true
2229303,C,22,202102,16,63,true
2229303,C,22,202103,26,59,true
2229303,C,22,202104,22,65,true
2229303,C,22,202105,20,58,true
2229303,C,22,202106,20,59,true
2229303,C,22,202107,19,62,true
2229303,C,22,202108,24,58,true
2229303,C,22,202109,23,53,true
2229303,C,22,202110,19,58,true
2229303,C,22,202111,22,57,true
2229303,C,22,202112,20,53,true
2229303,C,22,202201,16,58,true
2229303,C,22,202202,22,61,true
2229303,C,22,202203,20,59,true
2229303,C,22,202204,18,63,true
2229303,C,22,202205,26,57,true
2229303,C,22,202206,24,61,true
2229303,C,22,202207,18,58,true
2229303,C,22,202208,23,59,true
2229303,C,22,202209,17,46,true
2229303,C,22,202210,26,61,true
2229303,C,22,202211,18,54,true
2229303,C,22,202212,21,51,true
2229303,C,22,202301,22,52,true
2229303,C,22,202302,18,53,true
2229303,C,22,202303,22,61,true
2229303,C,22,202304,17,51,true
2229303,C,22,202305,23,60,true
2229303,C,22,202306,19,60,true
2229303,C,22,202307,19,58,true
2229303,C,22,202308,20,61,true
2229303,C,22,202309,19,64,true
2229303,C,22,202310,17,61,true
2229303,C,22,202311,22,50,true
2229303,C,22,202312,15,53,true
2229303,C,22,202401,29,62,true
2229303,C,22,202402,25,67,true
2229303,C,22,202403,19,62,true
2229303,C,22,202404,27,62,true
2229303,C,22,202405,17,58,true
2229303,C,22,202406,18,59,true
2229303,C,22,202407,19,61,true
2229303,C,22,202408,21,50,true
2229303,C,22,202409,21,59,true
2229303,C,22,202410,19,62,true
2229303,C,22,202411,22,53,true
2229303,C,22,202412,15,56,true
2229303,C,22,202501,23,56,true
2229303,C,22,202502,26,62,true
2229303,C,22,202503,22,56,true
2229303,C,22,202504,22,60,true
2229303,C,22,202505,20,59,true
2229303,C,22,202506,22,58,true
2229303,C,22,202507,22,57,true
2229303,C,22,202508,19,59,true
2229303,C,22,202509,21,53,true
2229303,C,22,202510,22,49,true
2229303,C,22,202511,23,55,true
2229303,C,22,202512,25,46,true
2229303,C,22,202601,20,54,true
2229303,C,22,202602,20,59,true
2229303,C,22,202603,23,55,true
2229303,C,22,202604,21,55,true
2229303,C,22,202605,19,61,true
2229399,C,22,202101,36,90,true
2229399,C,22,202102,33,91,true
2229399,C,22,202103,30,87,true
2229399,C,22,202104,30,91,true
2229399,C,22,202105,31,86,true
2229399,C,22,202106,31,87,true
2229399,C,22,202107,34,88,true
2229399,C,22,202108,33,88,true
2229399,C,22,202109,31,93,true
2229399,C,22,202110,27,86,true
2229399,C,22,202111,33,86,true
2229399,C,22,202112,33,87,true
2229399,C,22,202201,32,90,true
2229399,C,22,202202,29,87,true
2229399,C,22,202203,35,94,true
2229399,C,22,202204,30,86,true
2229399,C,22,202205,28,92,true
2229399,C,22,202206,30,100,true
2229399,C,22,202207,29,90,true
2229399,C,22,202208,32,90,true
2229399,C,22,202209,26,81,true
2229399,C,22,202210,31,87,true
2229399,C,22,202211,32,83,true
2229399,C,22,202212,26,80,true
2229399,C,22,202301,34,85,true
2229399,C,22,202302,32,83,true
2229399,C,22,202303,35,90,true
2229399,C,22,202304,31,85,true
2229399,C,22,202305,31,88,true
2229399,C,22,202306,29,90,true
2229399,C,22,202307,32,89,true
2229399,C,22,202308,29,96,true
2229399,C,22,202309,33,86,true
2229399,C,22,202310,24,90,true
2229399,C,22,202311,27,84,true
2229399,C,22,202312,26,81,true
2229399,C,22,202401,33,83,true
2229399,C,22,202402,34,94,true
2229399,C,22,202403,31,100,true
2229399,C,22,202404,34,95,true
2229399,C,22,202405,31,95,true
2229399,C,22,202406,30,93,true
2229399,C,22,202407,29,96,true
2229399,C,22,202408,34,89,true
2229399,C,22,202409,30,92,true
2229399,C,22,202410,31,92,true
2229399,C,22,202411,27,93,true
2229399,C,22,202412,32,82,true
2229399,C,22,202501,31,91,true
2229399,C,22,202502,31,92,true
2229399,C,22,202503,31,92,true
2229399,C,22,202504,34,90,true
2229399,C,22,202505,33,96,true
2229399,C,22,202506,33,88,true
2229399,C,22,202507,27,90,true
2229399,C,22,202508,31,86,true
2229399,C,22,202509,36,86,true
2229399,C,22,202510,30,90,true
2229399,C,22,202511,30,100,true
2229399,C,22,202512,28,82,true
2229399,C,22,202601,34,84,true
2229399,C,22,202602,35,94,true
2229399,C,22,202603,31,93,true
2229399,C,22,202604,32,95,true
2229399,C,22,202605,37,88,true
2311700,C,23,202101,24,42,true
2311700,C,23,202102,24,39,true
2311700,C,23,202103,22,49,true
2311700,C,23,202104,23,32,true
2311700,C,23,202105,23,42,true
2311700,C,23,202106,20,39,true
2311700,C,23,202107,23,45,true
2311700,C,23,202108,25,38,true
2311700,C,23,202109,24,34,true
2311700,C,23,202110,23,34,true
2311700,C,23,202111,23,37,true
2311700,C,23,202112,23,29,true
2311700,C,23,202201,25,34,true
2311700,C,23,202202,24,38,true
2311700,C,23,202203,25,40,true
2311700,C,23,202204,26,35,true
2311700,C,23,202205,24,40,true
2311700,C,23,202206,27,38,true
2311700,C,23,202207,21,37,true
2311700,C,23,202208,21,36,true
2311700,C,23,202209,24,33,true
2311700,C,23,202210,23,32,true
2311700,C,23,202211,21,41,true
2311700,C,23,202212,18,34,true
2311700,C,23,202301,26,33,true
2311700,C,23,202302,20,37,true
2311700,C,23,202303,25,43,true
2311700,C,23,202304,19,33,true
2311700,C,23,202305,22,46,true
2311700,C,23,202306,22,38,true
2311700,C,23,202307,22,36,true
2311700,C,23,202308,23,36,true
2311700,C,23,202309,22,38,true
2311700,C,23,202310,19,42,true
2311700,C,23,202311,20,36,true
2311700,C,23,202312,21,31,true
2311700,C,23,202401,26,48,true
2311700,C,23,202402,25,46,true
2311700,C,23,202403,22,39,true
2311700,C,23,202404,18,41,true
2311700,C,23,202405,20,39,true
2311700,C,23,202406,25,38,true
2311700,C,23,202407,26,37,true
2311700,C,23,202408,24,38,true
2311700,C,23,202409,24,44,true
2311700,C,23,202410,24,43,true
2311700,C,23,202411,19,39,true
2311700,C,23,202412,19,36,true
2311700,C,23,202501,24,37,true
2311700,C,23,202502,21,46,true
2311700,C,23,202503,19,42,true
2311700,C,23,202504,24,44,true
2311700,C,23,202505,24,38,true
2311700,C,23,202506,26,36,true
2311700,C,23,202507,26,37,true
2311700,C,23,202508,21,40,true
2311700,C,23,202509,22,38,true
2311700,C,23,202510,24,33,true
2311700,C,23,202511,19,40,true
2311700,C,23,202512,19,35,true
2311700,C,23,202601,16,44,true
2311700,C,23,202602,19,40,true
2311700,C,23,202603,20,35,true
2311700,C,23,202604,25,40,true
2311700,C,23,202605,21,35,true
2312500,C,23,202101,4,24,true
2312500,C,23,202102,3,15,true
2312500,C,23,202103,4,21,true
2312500,C,23,202104,5,17,true
2312500,C,23,202105,4,20,true
2312500,C,23,202106,8,19,true
2312500,C,23,202107,8,16,true
2312500,C,23,202108,5,23,true
2312500,C,23,202109,6,21,true
2312500,C,23,202110,4,15,true
2312500,C,23,202111,6,15,true
2312500,C,23,202112,5,19,true
2312500,C,23,202201,8,18,true
2312500,C,23,202202,4,17,true
2312500,C,23,202203,7,27,true
2312500,C,23,202204,5,20,true
2312500,C,23,202205,7,17,true
2312500,C,23,202206,8,22,true
2312500,C,23,202207,8,22,true
2312500,C,23,202208,8,24,true
2312500,C,23,202209,7,16,true
2312500,C,23,202210,9,20,true
2312500,C,23,202211,6,17,true
2312500,C,23,202212,4,19,true
2312500,C,23,202301,7,17,true
2312500,C,23,202302,6,21,true
2312500,C,23,202303,6,22,true
2312500,C,23,202304,6,19,true
2312500,C,23,202305,4,23,true
2312500,C,23,202306,7,22,true
2312500,C,23,202307,4,19,true
2312500,C,23,202308,9,22,true
2312500,C,23,202309,6,20,true
2312500,C,23,202310,5,18,true
2312500,C,23,202311,6,16,true
2312500,C,23,202312,9,18,true
2312500,C,23,202401,9,20,true
2312500,C,23,202402,5,16,true
2312500,C,23,202403,6,18,true
2312500,C,23,202404,6,15,true
2312500,C,23,202405,4,17,true
2312500,C,23,202406,7,13,true
2312500,C,23,202407,7,17,true
2312500,C,23,202408,5,19,true
2312500,C,23,202409,6,17,true
2312500,C,23,202410,11,20,true
2312500,C,23,202411,7,20,true
2312500,C,23,202412,5,15,true
2312500,C,23,202501,10,19,true
2312500,C,23,202502,5,22,true
2312500,C,23,202503,8,15,true
2312500,C,23,202504,11,19,true
2312500,C,23,202505,11,19,true
2312500,C,23,202506,8,20,true
2312500,C,23,202507,9,21,true
2312500,C,23,202508,9,18,true
2312500,C,23,202509,10,19,true
2312500,C,23,202510,6,21,true
2312500,C,23,202511,6,16,true
2312500,C,23,202512,8,15,true
2312500,C,23,202601,6,17,true
2312500,C,23,202602,5,16,true
2312500,C,23,202603,10,14,true
2312500,C,23,202604,7,15,true
2312500,C,23,202605,8,20,true
2319200,C,23,202101,14,51,true
2319200,C,23,202102,22,54,true
2319200,C,23,202103,22,45,true
2319200,C,23,202104,22,47,true
2319200,C,23,202105,20,53,true
2319200,C,23,202106,18,47,true
2319200,C,23,202107,23,50,true
2319200,C,23,202108,19,53,true
2319200,C,23,202109,21,51,true
2319200,C,23,202110,18,54,true
2319200,C,23,202111,17,45,true
2319200,C,23,202112,16,46,true
2319200,C,23,202201,15,54,true
2319200,C,23,202202,17,48,true
2319200,C,23,202203,21,53,true
2319200,C,23,202204,20,46,true
2319200,C,23,202205,18,44,true
2319200,C,23,202206,19,42,true
2319200,C,23,202207,23,46,true
2319200,C,23,202208,22,48,true
2319200,C,23,202209,15,53,true
2319200,C,23,202210,20,47,true
2319200,C,23,202211,22,46,true
2319200,C,23,202212,14,33,true
2319200,C,23,202301,17,48,true
2319200,C,23,202302,18,45,true
2319200,C,23,202303,20,51,true
2319200,C,23,202304,21,42,true
2319200,C,23,202305,22,53,true
2319200,C,23,202306,21,49,true
2319200,C,23,202307,22,47,true
2319200,C,23,202308,19,50,true
2319200,C,23,202309,18,43,true
2319200,C,23,202310,16,39,true
2319200,C,23,202311,20,38,true
2319200,C,23,202312,23,37,true
2319200,C,23,202401,21,47,true
2319200,C,23,202402,21,52,true
2319200,C,23,202403,24,48,true
2319200,C,23,202404,22,43,true
2319200,C,23,202405,19,51,true
2319200,C,23,202406,16,47,true
2319200,C,23,202407,20,49,true
2319200,C,23,202408,17,41,true
2319200,C,23,202409,21,46,true
2319200,C,23,202410,18,48,true
2319200,C,23,202411,17,52,true
2319200,C,23,202412,19,39,true
2319200,C,23,202501,21,49,true
2319200,C,23,202502,18,54,true
2319200,C,23,202503,21,49,true
2319200,C,23,202504,20,54,true
2319200,C,23,202505,21,52,true
2319200,C,23,202506,21,49,true
2319200,C,23,202507,24,50,true
2319200,C,23,202508,22,51,true
2319200,C,23,202509,22,46,true
2319200,C,23,202510,23,48,true
2319200,C,23,202511,18,43,true
2319200,C,23,202512,18,43,true
2319200,C,23,202601,21,50,true
2319200,C,23,202602,20,51,true
2319200,C,23,202603,17,45,true
2319200,C,23,202604,17,47,true
2319200,C,23,202605,16,49,true
2320600,C,23,202101,11,38,true
2320600,C,23,202102,9,33,true
2320600,C,23,202103,10,38,true
2320600,C,23,202104,16,40,true
2320600,C,23,202105,9,37,true
2320600,C,23,202106,16,36,true
2320600,C,23,202107,14,32,true
2320600,C,23,202108,17,40,true
2320600,C,23,202109,11,34,true
2320600,C,23,202110,14,39,true
2320600,C,23,202111,13,35,true
2320600,C,23,202112,13,41,true
2320600,C,23,202201,11,40,true
2320600,C,23,202202,10,39,true
2320600,C,23,202203,15,37,true
2320600,C,23,202204,15,37,true
2320600,C,23,202205,16,39,true
2320600,C,23,202206,12,40,true
2320600,C,23,202207,14,35,true
2320600,C,23,202208,15,42,true
2320600,C,23,202209,17,39,true
2320600,C,23,202210,17,36,true
2320600,C,23,202211,14,39,true
2320600,C,23,202212,18,33,true
2320600,C,23,202301,11,38,true
2320600,C,23,202302,15,38,true
2320600,C,23,202303,16,38,true
2320600,C,23,202304,21,47,true
2320600,C,23,202305,18,40,true
2320600,C,23,202306,17,45,true
2320600,C,23,202307,13,39,true
2320600,C,23,202308,15,39,true
2320600,C,23,202309,13,37,true
2320600,C,23,202310,15,41,true
2320600,C,23,202311,14,32,true
2320600,C,23,202312,14,35,true
2320600,C,23,202401,15,38,true
2320600,C,23,202402,16,35,true
2320600,C,23,202403,16,38,true
2320600,C,23,202404,12,39,true
2320600,C,23,202405,17,36,true
2320600,C,23,202406,17,42,true
2320600,C,23,202407,18,40,true
2320600,C,23,202408,17,46,true
2320600,C,23,202409,14,39,true
2320600,C,23,202410,17,37,true
2320600,C,23,202411,11,39,true
2320600,C,23,202412,14,30,true
2320600,C,23,202501,16,40,true
2320600,C,23,202502,18,39,true
2320600,C,23,202503,15,39,true
2320600,C,23,202504,13,44,true
2320600,C,23,202505,14,41,true
2320600,C,23,202506,14,38,true
2320600,C,23,202507,13,39,true
2320600,C,23,202508,16,35,true
2320600,C,23,202509,13,42,true
2320600,C,23,202510,16,39,true
2320600,C,23,202511,15,37,true
2320600,C,23,202512,11,39,true
2320600,C,23,202601,20,40,true
2320600,C,23,202602,12,37,true
2320600,C,23,202603,15,39,true
2320600,C,23,202604,12,45,true
2320600,C,23,202605,17,44,true
2330301,C,23,202101,22,68,true
2330301,C,23,202102,25,65,true
2330301,C,23,202103,20,70,true
2330301,C,23,202104,20,68,true
2330301,C,23,202105,25,74,true
2330301,C,23,202106,22,73,true
2330301,C,23,202107,23,72,true
2330301,C,23,202108,21,71,true
2330301,C,23,202109,18,73,true
2330301,C,23,202110,23,68,true
2330301,C,23,202111,23,72,true
2330301,C,23,202112,21,58,true
2330301,C,23,202201,22,70,true
2330301,C,23,202202,19,65,true
2330301,C,23,202203,25,75,true
2330301,C,23,202204,24,70,true
2330301,C,23,202205,21,78,true
2330301,C,23,202206,25,72,true
2330301,C,23,202207,23,74,true
2330301,C,23,202208,21,70,true
2330301,C,23,202209,28,73,true
2330301,C,23,202210,21,70,true
2330301,C,23,202211,20,77,true
2330301,C,23,202212,20,72,true
2330301,C,23,202301,19,72,true
2330301,C,23,202302,22,70,true
2330301,C,23,202303,30,73,true
2330301,C,23,202304,24,67,true
2330301,C,23,202305,24,76,true
2330301,C,23,202306,23,70,true
2330301,C,23,202307,26,68,true
2330301,C,23,202308,24,77,true
2330301,C,23,202309,17,71,true
2330301,C,23,202310,27,71,true
2330301,C,23,202311,23,74,true
2330301,C,23,202312,22,65,true
2330301,C,23,202401,24,77,true
2330301,C,23,202402,24,76,true
2330301,C,23,202403,25,71,true
2330301,C,23,202404,22,73,true
2330301,C,23,202405,22,71,true
2330301,C,23,202406,19,74,true
2330301,C,23,202407,23,69,true
2330301,C,23,202408,23,71,true
2330301,C,23,202409,25,68,true
2330301,C,23,202410,24,74,true
2330301,C,23,202411,19,73,true
2330301,C,23,202412,20,66,true
2330301,C,23,202501,23,67,true
2330301,C,23,202502,22,66,true
2330301,C,23,202503,21,66,true
2330301,C,23,202504,23,73,true
2330301,C,23,202505,20,67,true
2330301,C,23,202506,19,70,true
2330301,C,23,202507,27,71,true
2330301,C,23,202508,21,81,true
2330301,C,23,202509,26,76,true
2330301,C,23,202510,24,78,true
2330301,C,23,202511,21,72,true
2330301,C,23,202512,18,63,true
2330301,C,23,202601,23,71,true
2330301,C,23,202602,32,71,true
2330301,C,23,202603,25,71,true
2330301,C,23,202604,24,74,true
2330301,C,23,202605,24,74,true
2330302,C,23,202101,21,70,true
2330302,C,23,202102,22,83,true
2330302,C,23,202103,23,77,true
2330302,C,23,202104,21,69,true
2330302,C,23,202105,19,68,true
2330302,C,23,202106,20,68,true
2330302,C,23,202107,25,84,true
2330302,C,23,202108,23,76,true
2330302,C,23,202109,21,78,true
2330302,C,23,202110,24,82,true
2330302,C,23,202111,17,78,true
2330302,C,23,202112,21,72,true
2330302,C,23,202201,25,78,true
2330302,C,23,202202,20,80,true
2330302,C,23,202203,28,80,true
2330302,C,23,202204,20,78,true
2330302,C,23,202205,21,76,true
2330302,C,23,202206,20,75,true
2330302,C,23,202207,21,77,true
2330302,C,23,202208,21,78,true
2330302,C,23,202209,20,72,true
2330302,C,23,202210,22,76,true
2330302,C,23,202211,20,69,true
2330302,C,23,202212,21,62,true
2330302,C,23,202301,20,77,true
2330302,C,23,202302,19,81,true
2330302,C,23,202303,24,79,true
2330302,C,23,202304,22,76,true
2330302,C,23,202305,18,82,true
2330302,C,23,202306,24,72,true
2330302,C,23,202307,16,75,true
2330302,C,23,202308,20,74,true
2330302,C,23,202309,23,74,true
2330302,C,23,202310,17,74,true
2330302,C,23,202311,19,70,true
2330302,C,23,202312,16,66,true
2330302,C,23,202401,22,74,true
2330302,C,23,202402,21,72,true
2330302,C,23,202403,21,76,true
2330302,C,23,202404,22,73,true
2330302,C,23,202405,21,64,true
2330302,C,23,202406,18,75,true
2330302,C,23,202407,24,70,true
2330302,C,23,202408,20,72,true
2330302,C,23,202409,23,78,true
2330302,C,23,202410,19,82,true
2330302,C,23,202411,23,74,true
2330302,C,23,202412,22,67,true
2330302,C,23,202501,27,65,true
2330302,C,23,202502,22,79,true
2330302,C,23,202503,22,80,true
2330302,C,23,202504,19,76,true
2330302,C,23,202505,21,81,true
2330302,C,23,202506,23,74,true
2330302,C,23,202507,21,73,true
2330302,C,23,202508,23,74,true
2330302,C,23,202509,20,74,true
2330302,C,23,202510,20,73,true
2330302,C,23,202511,21,66,true
2330302,C,23,202512,20,64,true
2330302,C,23,202601,21,71,true
2330302,C,23,202602,19,66,true
2330302,C,23,202603,27,76,true
2330302,C,23,202604,24,67,true
2330302,C,23,202605,24,71,true
2330303,C,23,202101,11,23,true
2330303,C,23,202102,11,21,true
2330303,C,23,202103,9,18,true
2330303,C,23,202104,11,26,true
2330303,C,23,202105,9,24,true
2330303,C,23,202106,9,25,true
2330303,C,23,202107,13,25,true
2330303,C,23,202108,14,26,true
2330303,C,23,202109,11,25,true
2330303,C,23,202110,13,19,true
2330303,C,23,202111,10,23,true
2330303,C,23,202112,9,22,true
2330303,C,23,202201,11,21,true
2330303,C,23,202202,12,30,true
2330303,C,23,202203,9,28,true
2330303,C,23,202204,13,27,true
2330303,C,23,202205,12,28,true
2330303,C,23,202206,13,27,true
2330303,C,23,202207,10,31,true
2330303,C,23,202208,11,25,true
2330303,C,23,202209,11,27,true
2330303,C,23,202210,8,24,true
2330303,C,23,202211,13,26,true
2330303,C,23,202212,13,22,true
2330303,C,23,202301,7,30,true
2330303,C,23,202302,13,30,true
2330303,C,23,202303,12,32,true
2330303,C,23,202304,12,24,true
2330303,C,23,202305,7,25,true
2330303,C,23,202306,10,28,true
2330303,C,23,202307,12,24,true
2330303,C,23,202308,8,24,true
2330303,C,23,202309,7,22,true
2330303,C,23,202310,10,23,true
2330303,C,23,202311,10,28,true
2330303,C,23,202312,8,27,true
2330303,C,23,202401,7,24,true
2330303,C,23,202402,8,31,true
2330303,C,23,202403,10,23,true
2330303,C,23,202404,6,29,true
2330303,C,23,202405,9,24,true
2330303,C,23,202406,6,27,true
2330303,C,23,202407,8,26,true
2330303,C,23,202408,6,30,true
2330303,C,23,202409,7,28,true
2330303,C,23,202410,12,27,true
2330303,C,23,202411,5,24,true
2330303,C,23,202412,8,26,true
2330303,C,23,202501,8,22,true
2330303,C,23,202502,12,23,true
2330303,C,23,202503,8,21,true
2330303,C,23,202504,10,23,true
2330303,C,23,202505,11,26,true
2330303,C,23,202506,8,19,true
2330303,C,23,202507,10,23,true
2330303,C,23,202508,9,24,true
2330303,C,23,202509,9,23,true
2330303,C,23,202510,12,25,true
2330303,C,23,202511,8,21,true
2330303,C,23,202512,8,19,true
2330303,C,23,202601,12,20,true
2330303,C,23,202602,9,24,true
2330303,C,23,202603,8,20,true
2330303,C,23,202604,7,22,true
2330303,C,23,202605,15,28,true
2330304,C,23,202101,2,8,true
2330304,C,23,202102,2,12,true
2330304,C,23,202103,1,9,true
2330304,C,23,202104,5,12,true
2330304,C,23,202105,3,12,true
2330304,C,23,202106,2,8,true
2330304,C,23,202107,1,12,true
2330304,C,23,202108,2,10,true
2330304,C,23,202109,3,9,true
2330304,C,23,202110,2,14,true
